3082	14	4706	34
1511	1	68	34
3359	13	3252	34
2113	6	29	34
1553	1	123	34
5268	15	4973	34
5136	15	4973	34
2622	9	2505	34
1158	1	953	34
5340	15	4973	34
1470	1	135	34
564	1	565	34
882	1	865	34
1851	10	3056	34
712	1	162	34
3038	23	3039	34
2003	6	2019	34
1492	1	125	34
2624	9	2495	34
11373	22	9695	34
1079	15	4983	34
810	1	416	34
3293	13	3326	34
1167	1	953	34
432	1	433	34
720	1	28	34
1628	1	1596	34
5078	15	4973	34
1799	3	1776	34
711	1	28	34
2564	9	2505	34
502	18	688	34
937	1	865	34
2538	9	2706	34
310	15	5088	34
1504	1	1505	34
3355	13	3247	34
1166	1	953	34
115	15	4981	34
910	1	518	34
44	0	46	34
1609	1	1596	34
12359	22	10041	34
372	1	369	34
400	18	399	34
2737	9	2480	34
476	1	210	34
12428	22	6517	34
1240	1	129	34
824	15	4982	34
2767	9	2491	34
1806	3	1801	34
846	1	28	34
1128	1	634	34
1060	1	528	34
1075	1	1076	34
6100	23	12553	34
1462	1	642	34
4885	17	8813	34
1255	1	129	34
2	1	276	34
877	1	865	34
1326	1	129	34
2159	6	29	34
12449	22	9550	34
523	1	487	34
2950	10	2952	34
2232	11	3095	34
1517	1	210	34
3600	14	3437	34
315	1	123	34
280	1	282	34
2909	9	2720	34
5195	15	5185	34
1822	3	1776	34
1523	1	917	34
4635	14	3444	34
2786	9	2494	34
11288	22	5652	34
1703	2	1671	34
5267	15	4973	34
1485	1	155	34
1345	1	953	34
249	1	210	34
9144	18	1031	34
1568	1	411	34
1095	1	528	34
428	7	2233	34
5080	15	4973	34
2126	6	2066	34
1006	15	4982	34
135	18	1468	34
490	15	4983	34
3392	13	3255	34
1119	1	642	34
2532	9	2533	34
438	1	135	34
1314	1	129	34
141	1	123	34
9144	18	708	34
1312	1	129	34
1554	1	764	34
5164	15	4973	34
135	18	9133	34
1846	10	2951	34
835	1	679	34
83	6	29	34
11527	22	9592	34
2531	9	2482	34
2800	9	2533	34
1433	9	2495	34
2901	9	2505	34
1851	9	2540	34
1458	1	1449	34
1090	15	4982	34
2747	9	2748	34
267	1	1144	34
288	1	63	34
359	1	125	34
306	15	5028	34
583	15	5024	34
4918	14	4535	34
477	1	123	34
5286	15	4973	34
1536	1	68	34
115	9	2485	34
2883	9	2482	34
898	1	865	34
4347	14	3475	34
463	1	125	34
2897	9	2482	34
2609	9	2491	34
3282	13	3252	34
132	1	123	34
1917	5	1962	34
1107	1	1001	34
1106	1	1001	34
204	1	123	34
2664	9	2495	34
3032	10	2940	34
697	1	698	34
2171	6	115	34
1162	1	953	34
2124	6	115	34
5087	15	4973	34
1572	1	123	34
1011	1	123	34
1191	1	1142	34
1243	1	953	34
2828	9	2556	34
1147	1	953	34
3282	13	3247	34
2055	9	2490	34
2516	9	2517	34
1042	18	377	34
1681	2	1671	34
2676	9	2492	34
1443	1	155	34
5140	15	4973	34
400	18	3078	34
2281	8	2280	34
1151	1	953	34
987	1	241	34
1283	1	129	34
822	1	416	34
706	1	708	34
5303	15	4973	34
1021	1	863	34
1615	1	1596	34
2620	9	2533	34
380	6	29	34
1256	1	129	34
2782	9	2491	34
702	1	28	34
2770	9	2482	34
1711	2	1672	34
1416	1	123	34
3086	11	3087	34
309	15	5088	34
2877	9	2505	34
1171	1	953	34
1593	1	766	34
3357	13	3255	34
792	1	789	34
770	1	125	34
1656	1	639	34
893	1	865	34
2917	10	2942	34
2758	9	2480	34
6195	19	1991	34
462	1	125	34
2144	6	2018	34
2737	9	2667	34
4998	15	4973	34
1163	1	953	34
3293	13	3294	34
2055	18	1031	34
1061	1	642	34
2622	9	2623	34
2676	15	4969	34
2214	9	2492	34
352	15	4973	34
25	1	28	34
98	0	99	34
2833	9	2636	34
266	1	210	34
1480	1	411	34
2663	9	2588	34
2102	6	2040	34
3262	13	3263	34
3383	13	3263	34
940	1	865	34
900	1	865	34
3186	12	2155	34
461	1	125	34
1295	1	129	34
25	15	4990	34
1341	1	953	34
5264	15	4973	34
1037	1	696	34
1630	1	1596	34
1930	15	5024	34
729	1	730	34
1101	1	1001	34
1365	1	129	34
11595	22	11596	34
2750	9	2490	34
3357	13	3255	34
12415	22	10136	34
2767	9	2610	34
578	1	28	34
2858	9	2825	34
2848	9	2733	34
962	1	433	34
1529	1	159	34
973	1	454	34
118	1	119	34
1608	1	1455	34
399	7	2230	34
7146	23	12532	34
2719	9	2721	34
734	6	2041	34
2885	9	2480	34
1921	5	1922	34
296	15	4982	34
64	0	66	34
2767	9	2492	34
2676	9	2490	34
851	1	679	34
5241	15	4973	34
1902	23	3074	34
2723	9	2482	34
9144	18	9137	34
5207	15	4973	34
904	1	865	34
2251	8	2252	34
1547	6	29	34
1202	1	953	34
938	1	865	34
183	15	4982	34
654	1	123	34
583	15	5100	34
252	1	123	34
2101	6	2040	34
2687	9	2492	34
5343	15	4973	34
64	1	66	34
1613	1	563	34
5058	15	5059	34
2813	9	2482	34
2603	9	2604	34
1498	1	1512	34
3289	13	3267	34
3355	13	3252	34
5117	15	4973	34
1096	15	5028	34
4672	14	4499	34
1802	3	1784	34
1578	1	411	34
1362	1	953	34
3175	11	3136	34
421	15	4990	34
1130	1	125	34
830	1	210	34
1627	1	1596	34
104	1	74	34
2055	9	2487	34
2905	9	2533	34
4970	15	4973	34
3340	13	3269	34
3488	14	3855	34
2680	11	3095	34
1592	1	299	34
11288	22	10208	34
3394	13	3247	34
2166	6	115	34
1631	1	1596	34
1975	6	2066	34
1421	1	125	34
12088	22	9581	34
1039	1	1041	34
608	1	95	34
670	15	4983	34
5320	15	4973	34
1133	6	592	34
3115	11	3095	34
9146	18	679	34
2676	9	2491	34
1453	1	419	34
2178	6	2027	34
115	9	2567	34
2658	9	2486	34
2071	6	29	34
2076	6	400	34
569	1	361	34
2055	9	2486	34
2990	10	2926	34
127	1	125	34
44	5	25	34
115	15	4969	34
1376	1	953	34
2099	9	2488	34
4550	14	4091	34
47	1	176	34
5232	15	4973	34
3108	14	3726	34
11975	22	10005	34
3483	14	3484	34
2892	9	2482	34
1308	1	129	34
5330	15	4973	34
5111	15	4973	34
2522	9	2482	34
3318	13	3255	34
260	1	189	34
1967	5	1944	34
267	6	29	34
1611	1	1596	34
1066	1	487	34
2865	11	3107	34
689	15	4983	34
1667	1	125	34
1267	1	129	34
345	1	123	34
354	1	125	34
5168	15	5088	34
3380	13	3255	34
5506	22	9591	34
418	1	419	34
1684	2	1672	34
5310	15	4973	34
396	6	29	34
195	1	189	34
2637	9	2593	34
908	1	518	34
2911	9	2912	34
3061	10	3043	34
1619	1	1596	34
3092	11	3083	34
192	1	99	34
2646	9	2482	34
469	1	125	34
838	1	679	34
1893	23	2947	34
5298	15	4973	34
458	15	4973	34
1433	9	2494	34
2699	9	2480	34
1893	12	2155	34
1446	1	275	34
2065	6	2040	34
1346	1	953	34
2710	9	2480	34
4675	14	4056	34
358	1	29	34
855	1	679	34
1081	1	135	34
240	1	123	34
3378	13	3252	34
682	15	4983	34
3951	14	3952	34
2896	9	2476	34
2624	9	2492	34
1412	1	123	34
1148	1	953	34
2798	9	2505	34
94	0	95	34
640	1	642	34
2621	9	2703	34
1454	15	5048	34
5361	15	4973	34
630	1	631	34
2055	9	2497	34
8787	23	2975	34
1629	1	1596	34
3191	12	29	34
1133	15	4990	34
289	1	347	34
5288	15	4973	34
2848	23	12523	34
1807	3	1776	34
1413	1	123	34
2580	9	2476	34
781	1	210	34
3399	13	3249	34
648	1	642	34
5134	15	4973	34
4989	15	4973	34
115	9	2495	34
1812	3	1776	34
662	15	4983	34
2789	9	2705	34
1783	3	1776	34
11388	22	10648	34
3866	14	3487	34
1203	1	1142	34
183	15	4983	34
3390	13	3255	34
1200	1	953	34
1821	3	1776	34
2902	9	2505	34
145	1	123	34
2867	9	2588	34
444	18	319	34
2135	6	2031	34
1634	1	507	34
5137	15	4973	34
1624	1	1596	34
92	1	1091	34
2	6	29	34
5192	15	5113	34
2227	11	3095	34
566	15	5092	34
734	15	4977	34
800	1	416	34
3328	13	3255	34
1117	1	210	34
1527	1	125	34
675	7	2202	34
804	1	123	34
2627	9	2505	34
1534	1	123	34
1527	1	126	34
1939	5	1973	34
5283	15	4973	34
2668	15	4969	34
1169	1	953	34
3281	13	3247	34
1393	1	589	34
923	1	865	34
2782	15	4969	34
2858	9	2480	34
2676	9	2610	34
10176	22	9985	34
1020	1	863	34
115	9	2498	34
3246	13	3252	34
2660	9	2486	34
1052	1	528	34
421	1	422	34
777	1	778	34
412	1	159	34
11617	22	10463	34
3101	11	3102	34
1196	1	953	34
1912	6	170	34
5357	15	4973	34
1826	3	1776	34
761	1	123	34
1863	9	2518	34
2350	8	2351	34
12503	23	2995	34
3069	23	3023	34
5167	15	4973	34
1731	2	1672	34
2767	9	2486	34
1141	1	953	34
8911	22	11098	34
205	1	207	34
1238	1	129	34
918	1	159	34
1209	1	129	34
2674	9	2491	34
3289	13	3252	34
1668	1	312	34
203	1	123	34
2183	9	2495	34
1356	1	953	34
5012	15	4973	34
3018	10	2954	34
1537	1	920	34
1552	1	99	34
806	1	123	34
11373	22	9566	34
1851	9	2720	34
517	1	519	34
2666	9	2480	34
675	1	320	34
4260	14	4262	34
3064	10	3054	34
652	1	159	34
2214	9	2491	34
1703	2	1672	34
44	1	46	34
3275	13	3255	34
9144	18	687	34
1841	23	2997	34
2750	9	2494	34
482	1	497	34
146	1	123	34
5311	15	4973	34
1791	3	1776	34
1136	1	338	34
2615	9	2476	34
3538	14	3437	34
2761	9	2517	34
406	1	407	34
759	1	28	34
2373	8	2374	34
5160	15	5088	34
3218	12	2055	34
444	18	636	34
50	1	51	34
509	15	4977	34
451	15	4982	34
521	1	427	34
579	1	656	34
2055	18	9136	34
2872	9	2480	34
860	1	679	34
2688	9	2517	34
5240	15	4973	34
1025	1	820	34
500	1	241	34
2783	9	2492	34
3192	12	2175	34
508	15	4983	34
2461	8	2460	34
864	1	865	34
588	6	589	34
441	15	4983	34
2729	10	2939	34
2687	9	2495	34
5224	15	4973	34
1463	15	4986	34
1336	1	129	34
339	15	4983	34
597	15	5088	34
936	1	865	34
1074	1	764	34
1218	1	129	34
5345	15	4973	34
42	1	102	34
1538	1	210	34
2205	9	2602	34
901	1	865	34
2862	12	2055	34
1800	3	1801	34
1253	1	129	34
5051	15	4973	34
950	1	159	34
2629	9	2520	34
722	1	723	34
1935	6	2012	34
856	1	679	34
2772	9	2604	34
512	15	4982	34
2123	9	2491	34
2815	19	25	34
1219	1	129	34
2832	9	2606	34
1614	15	4983	34
2577	9	2578	34
1022	1	863	34
941	1	865	34
1266	1	129	34
1251	1	129	34
3276	13	3255	34
3389	13	3365	34
5295	15	4973	34
88	0	89	34
1079	1	507	34
566	1	243	34
115	9	2491	34
2760	9	2482	34
3399	13	3247	34
4487	14	3680	34
147	1	241	34
2123	9	2492	34
3204	12	170	34
11676	22	10005	34
478	1	444	34
490	15	4982	34
1367	1	953	34
115	9	2487	34
1234	1	129	34
3361	13	3255	34
2787	15	4969	34
5316	15	4973	34
2267	8	2268	34
1814	3	1776	34
549	1	540	34
1787	3	1776	34
1875	10	2958	34
1612	1	210	34
395	1	123	34
2687	9	2486	34
844	1	679	34
4442	14	4034	34
5171	15	4973	34
152	1	123	34
716	1	210	34
1585	1	433	34
2679	9	2482	34
1015	1	159	34
3134	11	3137	34
1515	1	241	34
738	1	123	34
836	1	837	34
12478	22	10990	34
3283	13	3255	34
1678	2	1672	34
1042	18	570	34
428	6	400	34
1282	1	129	34
8812	17	6190	34
1247	1	129	34
3368	13	3247	34
11560	22	10599	34
4121	14	3696	34
2099	9	2486	34
1016	1	125	34
5031	15	4973	34
2133	6	2040	34
348	15	4982	34
1296	1	129	34
1616	1	1596	34
1002	1	433	34
371	1	369	34
3230	12	116	34
2557	9	2480	34
128	1	123	34
5350	15	4973	34
502	18	682	34
2715	9	2482	34
1153	1	953	34
1930	15	4977	34
5296	15	4973	34
1575	1	764	34
3180	11	3095	34
988	15	4986	34
368	1	369	34
1129	15	4983	34
135	18	9132	34
4013	14	4014	34
2941	10	2942	34
690	15	4982	34
3232	12	29	34
683	1	684	34
2710	9	2686	34
3650	14	3437	34
2055	15	4969	34
554	1	487	34
2278	8	2277	34
3306	13	3252	34
1129	15	4982	34
1100	6	28	34
313	1	241	34
656	6	2019	34
4069	14	4070	34
2782	9	2494	34
256	1	347	34
1573	1	764	34
360	1	361	34
1680	2	1671	34
1109	1	1001	34
683	15	4983	34
5293	15	4973	34
2648	10	2921	34
2620	9	2480	34
1003	1	956	34
1149	1	953	34
2094	6	2040	34
2014	15	5057	34
3264	13	3255	34
4468	14	4470	34
1272	1	129	34
2504	9	2505	34
3302	13	3252	34
1522	1	210	34
218	1	125	34
5019	15	4973	34
3317	13	3247	34
1797	3	1776	34
5005	15	4973	34
700	1	701	34
1105	1	1001	34
3411	13	3255	34
587	1	125	34
339	1	184	34
2810	9	2505	34
2099	9	2494	34
765	1	766	34
1487	1	331	34
495	1	764	34
305	1	210	34
3064	11	3087	34
3178	11	3087	34
2417	8	2416	34
2668	9	2490	34
1959	6	2018	34
2587	9	2588	34
1894	12	2155	34
11723	22	9893	34
5331	15	4973	34
486	1	487	34
1659	1	1660	34
2809	17	5816	34
1545	1	210	34
1104	1	1001	34
854	1	535	34
2702	9	2705	34
873	1	865	34
986	15	4982	34
2558	9	2482	34
2807	9	2505	34
501	1	502	34
729	15	4990	34
10659	22	9885	34
2908	9	2480	34
2786	9	2486	34
1170	1	953	34
1757	2	1671	34
2904	9	2476	34
1687	2	1671	34
12478	22	10220	34
5025	15	4973	34
144	1	123	34
5148	15	5088	34
194	1	162	34
1623	1	1596	34
1216	1	953	34
2073	6	29	34
5348	15	5088	34
966	15	4983	34
1363	1	119	34
512	1	487	34
4419	14	3496	34
909	1	159	34
2055	18	687	34
737	1	123	34
1582	1	123	34
2886	11	3111	34
1657	15	4982	34
1956	5	335	34
1563	1	123	34
2055	18	9140	34
4974	15	4973	34
1160	1	953	34
2099	9	2491	34
3206	12	2120	34
444	1	400	34
1280	1	1210	34
966	15	4982	34
2783	9	2486	34
2836	9	2705	34
2699	9	2667	34
5336	15	4973	34
28	1	29	34
744	1	312	34
824	1	243	34
3228	12	117	34
1319	1	129	34
1115	1	1116	34
3354	13	3269	34
506	15	4982	34
2609	9	2486	34
714	1	487	34
5322	15	4986	34
1309	1	129	34
5246	15	4973	34
2864	12	2055	34
1896	14	3450	34
612	1	487	34
1227	1	129	34
514	1	487	34
2214	9	2495	34
11888	22	9800	34
1294	1	129	34
2885	9	2667	34
3175	14	3444	34
1939	15	5024	34
100	0	101	34
646	1	123	34
922	1	865	34
5181	15	5037	34
1493	1	123	34
5107	15	4973	34
2898	9	2482	34
3302	13	3247	34
5205	15	4973	34
2809	17	5817	34
1669	1	419	34
55	1	59	34
5219	15	4973	34
5118	15	4973	34
769	1	28	34
629	1	28	34
530	1	522	34
605	1	606	34
9144	18	1029	34
798	1	591	34
113	6	29	34
2021	6	170	34
4716	14	3447	34
5271	15	4973	34
12310	22	11197	34
2836	17	5818	34
3175	14	4176	34
1486	1	28	34
415	1	416	34
1851	9	2509	34
2658	9	2494	34
8643	22	10458	34
4764	21	9462	34
296	15	4983	34
1588	6	29	34
2718	9	2482	34
2460	8	2461	34
3374	13	3269	34
945	1	275	34
1017	1	863	34
992	1	123	34
389	1	123	34
9218	23	12508	34
2119	6	2045	34
1338	1	129	34
12248	22	5653	34
1205	1	953	34
1650	1	123	34
964	1	159	34
2115	6	115	34
191	6	30	34
881	1	865	34
872	1	865	34
1042	18	568	34
1648	1	123	34
579	15	4987	34
1152	1	953	34
2776	15	4969	34
1823	3	1776	34
1664	1	125	34
5036	15	5037	34
2741	9	2476	34
5297	15	4973	34
1067	1	159	34
6129	23	12508	34
486	15	4983	34
456	1	125	34
4370	14	3710	34
3330	13	3252	34
628	1	241	34
3370	13	3247	34
1779	3	1776	34
2973	10	2924	34
1120	1	617	34
585	1	586	34
786	15	5088	34
1310	1	129	34
4121	14	4123	34
2026	6	2027	34
8863	17	5818	34
40	6	1439	34
2783	9	2491	34
5280	15	4973	34
2743	9	2540	34
957	1	125	34
878	1	865	34
3226	12	29	34
316	1	785	34
2787	9	2491	34
1605	1	1596	34
399	6	400	34
444	18	478	34
25	0	28	34
1488	1	131	34
2634	9	2515	34
1403	1	1405	34
1347	1	953	34
2675	9	2476	34
1285	1	129	34
993	1	123	34
4279	14	4089	34
2214	9	2494	34
2698	9	2490	34
2933	10	2934	34
5061	15	4973	34
726	1	528	34
2660	9	2492	34
2442	8	2441	34
554	15	4982	34
2660	15	4969	34
984	1	159	34
5089	15	4973	34
1042	18	645	34
3812	14	3431	34
12212	22	10438	34
2140	6	2018	34
142	6	29	34
212	1	189	34
4774	14	3498	34
752	15	4983	34
348	1	349	34
2856	9	2505	34
2747	11	3107	34
714	15	4983	34
280	1	281	34
4260	14	4262	34
3004	10	3005	34
3621	14	3437	34
620	15	4983	34
2735	9	2492	34
1293	1	129	34
678	1	679	34
793	1	660	34
2310	19	1991	34
2787	9	2610	34
5216	15	4973	34
3517	14	3436	34
3324	13	3267	34
1062	1	528	34
3392	13	3255	34
3241	12	2027	34
1254	1	129	34
423	1	634	34
1608	15	5048	34
5008	15	4973	34
1418	1	885	34
727	1	222	34
4992	15	4973	34
2849	10	2949	34
2625	9	2505	34
2685	9	2502	34
961	1	210	34
44	5	1963	34
1475	1	155	34
3096	11	3095	34
534	1	135	34
447	1	125	34
5220	15	4973	34
1137	1	1144	34
2909	9	2593	34
2183	9	2485	34
79	0	81	34
5142	15	4973	34
2441	8	2442	34
1256	1	129	34
1415	1	162	34
273	1	125	34
135	18	9130	34
1056	1	642	34
986	1	491	34
4553	14	4554	34
776	15	5088	34
5327	15	4973	34
3881	14	3437	34
994	1	46	34
504	1	159	34
990	1	511	34
1281	1	129	34
158	1	159	34
348	15	4983	34
3157	11	3095	34
12234	22	10228	34
5169	15	4973	34
5354	15	4982	34
4975	15	4973	34
2616	9	2617	34
947	1	1033	34
1736	2	1671	34
1239	1	129	34
3275	13	3255	34
3189	12	2040	34
541	1	281	34
2791	9	2476	34
3691	14	3693	34
2787	9	2494	34
3106	11	3087	34
1519	1	210	34
1912	15	5024	34
1461	1	1452	34
5158	15	5088	34
1297	1	129	34
3350	13	3252	34
318	1	319	34
2815	9	2816	34
2123	15	4969	34
588	1	589	34
1102	1	210	34
2450	8	2451	34
242	15	4983	34
5204	15	4973	34
1213	1	129	34
2925	23	12502	34
2628	9	2505	34
2324	8	2325	34
1437	6	29	34
602	1	135	34
3334	13	3252	34
4631	14	3757	34
2055	9	2567	34
1262	1	129	34
1447	1	155	34
5257	15	4973	34
42	1	103	34
1547	1	1144	34
2762	9	2733	34
3157	11	3107	34
875	1	865	34
4489	14	4491	34
7464	19	179	34
1818	3	1784	34
2412	8	2411	34
394	1	210	34
5004	15	4973	34
2899	9	2667	34
2123	9	2490	34
3633	14	3437	34
3540	14	3437	34
1577	1	411	34
2035	6	2066	34
1518	1	123	34
1811	3	1776	34
3281	13	3266	34
1463	1	1464	34
2793	9	2476	34
1535	1	123	34
3951	14	3585	34
2776	9	2490	34
475	1	241	34
2990	19	9159	34
3369	13	3247	34
2106	6	2128	34
1777	3	1776	34
2716	23	2939	34
1073	1	528	34
2132	6	170	34
2280	8	2281	34
2776	9	2494	34
4656	14	3498	34
1000	1	1001	34
3190	12	2120	34
2055	9	2488	34
5274	15	4973	34
2837	9	2482	34
1009	1	125	34
2077	6	2060	34
1099	1	210	34
135	18	602	34
211	1	189	34
168	1	159	34
740	1	1093	34
1316	1	129	34
375	1	369	34
2659	9	2505	34
4991	15	4973	34
883	1	885	34
1468	1	135	34
1591	1	135	34
104	0	106	34
1476	1	159	34
502	18	1571	34
3176	11	3133	34
1516	15	4973	34
1179	1	953	34
1053	1	528	34
2055	18	9139	34
2510	9	2505	34
1444	1	123	34
1858	23	2997	34
796	1	797	34
8760	23	12508	34
229	15	5057	34
1633	1	123	34
1176	1	953	34
2677	9	2491	34
3387	13	3252	34
444	18	789	34
2130	6	29	34
1159	1	1142	34
11089	22	9754	34
1096	1	701	34
2732	14	4358	34
879	1	865	34
9470	21	9455	34
2125	6	2048	34
2037	6	2018	34
2883	9	2517	34
254	1	162	34
1214	1	129	34
803	1	123	34
115	9	2486	34
2724	9	2476	34
9436	21	9437	34
9144	18	9138	34
5198	15	5185	34
1430	1	970	34
689	1	507	34
1983	15	5024	34
1976	6	2040	34
1258	1	129	34
946	1	433	34
3396	13	3271	34
1541	1	210	34
2897	9	2540	34
1042	18	967	34
154	1	155	34
11022	22	9597	34
1270	1	129	34
3339	13	3255	34
5302	15	4973	34
2099	9	2485	34
1366	1	953	34
12	1	13	34
3387	13	3247	34
561	1	278	34
135	18	1591	34
502	18	501	34
793	6	400	34
42	0	103	34
2821	9	2505	34
1460	1	68	34
3318	13	3255	34
1957	6	170	34
1006	15	4983	34
523	15	4982	34
2112	6	400	34
8863	17	5817	34
200	1	201	34
868	1	865	34
2055	18	1035	34
1555	15	4973	34
115	9	2492	34
3727	14	3729	34
1864	23	3060	34
1782	3	1776	34
944	1	865	34
2055	9	2494	34
164	1	165	34
1610	1	1596	34
3341	13	3267	34
3298	13	3252	34
1311	1	129	34
2079	6	28	34
3350	13	3247	34
303	1	416	34
274	1	275	34
5132	15	4973	34
636	18	718	34
905	1	865	34
1100	1	1093	34
284	6	2040	34
2507	9	2476	34
2698	9	2495	34
231	1	123	34
3517	14	3437	34
3790	14	3791	34
995	1	210	34
1168	1	953	34
149	1	125	34
593	15	4973	34
1398	1	411	34
3209	14	3444	34
5201	15	4973	34
5146	15	4973	34
2093	6	2012	34
1533	1	419	34
3179	11	3165	34
1868	23	2921	34
3878	14	3496	34
2539	9	2540	34
1649	1	433	34
3362	13	3255	34
6936	23	12511	34
816	1	528	34
1617	1	1596	34
1727	2	1672	34
3488	14	3854	34
1816	3	1776	34
1138	1	125	34
11595	22	6517	34
889	1	865	34
2621	9	2476	34
1549	1	1508	34
2632	9	2476	34
1947	6	2027	34
573	15	5095	34
841	1	679	34
2682	17	6781	34
2134	6	29	34
1479	1	155	34
7997	23	2982	34
1387	1	129	34
782	1	361	34
854	1	135	34
5259	15	4973	34
3122	11	3123	34
1287	1	129	34
3187	23	12518	34
614	1	123	34
2306	8	2305	34
1204	1	953	34
83	1	59	34
741	1	679	34
1211	1	129	34
742	1	743	34
8927	23	12541	34
3053	11	3087	34
12552	23	12525	34
2616	9	2492	34
2011	6	29	34
3327	13	3252	34
1599	1	1596	34
1567	1	591	34
1269	1	129	34
1426	1	135	34
3093	11	3087	34
1065	1	528	34
951	1	159	34
880	1	865	34
623	1	349	34
523	15	4983	34
135	18	9135	34
2849	9	2850	34
2891	9	2480	34
9144	18	9140	34
2072	6	29	34
1941	6	29	34
575	1	123	34
2318	8	2440	34
3325	13	3326	34
2624	9	2490	34
5032	15	4973	34
3246	13	3247	34
2141	6	400	34
1956	6	2128	34
2530	9	2476	34
2984	10	2946	34
5165	15	4973	34
1790	3	1776	34
11692	22	11378	34
2055	18	1027	34
2880	9	2517	34
906	1	865	34
3132	11	3133	34
2660	9	2491	34
12	0	13	34
2164	6	115	34
1409	1	383	34
1654	1	917	34
1361	1	953	34
1780	3	1776	34
1684	2	1671	34
69	0	70	34
1208	1	953	34
5122	15	4973	34
1721	2	1672	34
934	1	865	34
1380	1	953	34
1506	15	4982	34
1402	1	730	34
870	1	865	34
733	1	730	34
1180	1	953	34
460	1	125	34
643	1	125	34
328	1	1125	34
699	1	123	34
2547	9	2482	34
5184	15	5113	34
1195	1	953	34
2183	9	2494	34
10124	22	9800	34
2099	9	2497	34
1433	9	2490	34
2936	12	2055	34
1411	1	433	34
451	1	243	34
1970	6	2040	34
1809	3	1776	34
5494	22	9543	34
7403	17	5818	34
6400	19	9159	34
2055	9	2489	34
1967	15	4973	34
21	1	22	34
5055	15	4973	34
2007	6	2018	34
5270	15	4973	34
6529	23	3023	34
700	15	5028	34
509	6	29	34
10056	22	9826	34
5278	15	4986	34
286	1	863	34
3401	13	3365	34
3342	13	3247	34
3198	12	3199	34
673	1	948	34
579	1	580	34
3187	12	2055	34
1038	1	210	34
2078	6	170	34
5243	15	4973	34
1333	1	129	34
1289	1	129	34
2903	11	3089	34
4568	23	2946	34
205	15	4990	34
2183	9	2488	34
1127	6	29	34
3319	13	3255	34
355	1	222	34
1359	1	129	34
9680	22	9544	34
5040	15	4973	34
2616	9	2486	34
1228	1	129	34
636	1	444	34
3626	14	3437	34
2243	8	2244	34
506	15	4983	34
5093	15	5095	34
780	1	125	34
1381	1	953	34
135	1	137	34
807	1	241	34
2055	15	4981	34
467	1	125	34
2649	9	2505	34
5249	15	4973	34
4967	14	3639	34
1372	1	953	34
4774	14	4657	34
5691	22	10209	34
3193	12	115	34
1042	18	1051	34
536	15	4982	34
85	6	115	34
520	1	54	34
832	1	416	34
1490	1	353	34
562	1	563	34
615	1	582	34
2785	9	2520	34
2872	9	2667	34
927	1	865	34
1543	1	210	34
2740	9	2482	34
1379	1	953	34
5091	15	4973	34
1571	1	502	34
1069	1	528	34
5131	15	4973	34
25	0	29	34
3094	11	3095	34
1419	1	123	34
983	1	411	34
3215	12	115	34
1042	18	567	34
2662	9	2495	34
62	1	63	34
999	1	123	34
250	1	241	35
8812	17	8813	35
5074	15	4973	35
2875	9	2505	35
1695	2	1671	35
5352	15	4973	35
1798	3	1801	35
4269	14	4270	35
9144	18	9139	35
3347	13	3247	35
1603	1	1596	35
850	1	679	35
1930	5	911	35
676	1	123	35
1569	1	559	35
4061	14	3444	35
1042	18	1467	35
3679	14	3681	35
1030	1	1031	35
509	1	511	35
177	1	123	35
1070	1	411	35
5081	15	4973	35
206	1	207	35
942	1	865	35
5244	15	4973	35
473	5	1987	35
3066	11	3128	35
3394	13	3252	35
1042	18	1651	35
21	0	22	35
2788	9	2495	35
5258	15	4973	35
1305	1	129	35
3295	13	3255	35
5358	15	4973	35
5364	15	4973	35
3337	13	3252	35
1178	1	953	35
1796	3	1776	35
3305	13	3255	35
121	1	123	35
1018	1	863	35
4869	14	3785	35
1276	1	129	35
1124	1	1125	35
1327	1	129	35
721	1	123	35
135	18	9134	35
367	1	123	35
544	1	545	35
5351	15	4973	35
96	0	97	35
1042	18	571	35
9386	23	12511	35
977	1	353	35
271	1	272	35
3560	14	3516	35
5247	15	4973	35
4994	15	4973	35
5198	15	5113	35
480	1	481	35
5106	15	4983	35
5053	15	4973	35
1979	6	2147	35
333	1	294	35
5359	15	4973	35
4271	14	4272	35
44	5	1962	35
1172	1	953	35
3194	12	3195	35
5013	15	4973	35
5173	15	4973	35
270	1	123	35
2903	11	3153	35
2539	9	2482	35
655	1	419	35
814	1	1001	35
130	1	131	35
823	1	241	35
751	1	411	35
802	1	123	35
691	1	123	35
2105	6	2027	35
2521	9	2482	35
2894	9	2482	35
5195	15	5113	35
1625	1	1596	35
1583	1	123	35
5033	15	4973	35
5128	15	4973	35
1716	2	1671	35
502	18	9147	35
3290	13	3252	35
5315	15	5189	35
1024	1	123	35
674	1	123	35
1980	5	1981	35
5290	15	4973	35
3644	14	3646	35
5231	15	4973	35
1622	1	1596	35
6168	17	5817	35
3239	12	2041	35
1562	1	764	35
1520	1	210	35
75	1	76	35
2824	9	2825	35
431	1	189	35
2808	9	2517	35
498	1	499	35
5227	15	4973	35
5228	15	4973	35
2845	14	3956	35
293	1	294	35
1687	2	1672	35
1126	1	210	35
1647	1	123	35
1448	1	1449	35
5188	15	5189	35
1939	15	5100	35
2483	9	2484	35
1793	3	1776	35
692	1	693	35
2015	6	115	35
982	1	241	35
3790	14	4261	35
5138	15	4973	35
2644	9	2593	35
3390	13	3255	35
